Transaction_ID,Product_ID,Product_Name,Category,Price
T04639,P076,Bakery Item 76,Bakery,32.21
T04639,P132,Meat Item 132,Meat,7.94
T04639,P104,Frozen Item 104,Frozen,48.47
T04640,P068,Meat Item 68,Meat,48.4
T04640,P108,Snacks Item 108,Snacks,49.06
T04640,P107,Beverages Item 107,Beverages,9.14
T04640,P125,Snacks Item 125,Snacks,19.19
T04641,P112,Dairy Item 112,Dairy,5.56
T04641,P012,Produce Item 12,Produce,10.74
T04641,P002,Beverages Item 2,Beverages,37.42
T04642,P149,Snacks Item 149,Snacks,34.14
T04642,P093,Meat Item 93,Meat,24.28
T04642,P014,Frozen Item 14,Frozen,5.39
T04642,P075,Produce Item 75,Produce,29.57
T04642,P110,Bakery Item 110,Bakery,46.38
T04642,P032,Canned Goods Item 32,Canned Goods,11.38
T04642,P130,Frozen Item 130,Frozen,6.23
T04642,P007,Beverages Item 7,Beverages,36.4
T04642,P021,Meat Item 21,Meat,17.62
T04642,P042,Canned Goods Item 42,Canned Goods,14.3
T04642,P003,Snacks Item 3,Snacks,41.61
T04643,P022,Snacks Item 22,Snacks,28.61
T04643,P065,Produce Item 65,Produce,14.11
T04643,P097,Bakery Item 97,Bakery,7.77
T04643,P011,Meat Item 11,Meat,5.09
T04643,P044,Snacks Item 44,Snacks,12.48
T04644,P017,Frozen Item 17,Frozen,46.06
T04644,P005,Canned Goods Item 5,Canned Goods,25.32
T04645,P025,Meat Item 25,Meat,35.36
T04645,P010,Produce Item 10,Produce,24.84
T04645,P012,Produce Item 12,Produce,10.74
T04646,P134,Bakery Item 134,Bakery,39.32
T04646,P097,Bakery Item 97,Bakery,7.77
T04647,P083,Dairy Item 83,Dairy,39.03
T04647,P126,Bakery Item 126,Bakery,49.68
T04648,P031,Produce Item 31,Produce,14.86
T04648,P034,Beverages Item 34,Beverages,9.19
T04648,P020,Canned Goods Item 20,Canned Goods,38.46
T04648,P140,Snacks Item 140,Snacks,9.44
T04648,P015,Beverages Item 15,Beverages,10.31
T04648,P021,Meat Item 21,Meat,17.62
T04648,P030,Beverages Item 30,Beverages,43.95
T04649,P049,Snacks Item 49,Snacks,45.35
T04649,P001,Meat Item 1,Meat,30.32
T04649,P102,Frozen Item 102,Frozen,33.64
T04649,P140,Snacks Item 140,Snacks,9.44
T04649,P128,Bakery Item 128,Bakery,23.29
T04649,P109,Produce Item 109,Produce,38.64
T04649,P068,Meat Item 68,Meat,48.4
T04649,P129,Canned Goods Item 129,Canned Goods,19.62
T04649,P087,Beverages Item 87,Beverages,11.39
T04650,P031,Produce Item 31,Produce,14.86
T04650,P021,Meat Item 21,Meat,17.62
T04650,P030,Beverages Item 30,Beverages,43.95
T04650,P020,Canned Goods Item 20,Canned Goods,38.46
T04651,P055,Meat Item 55,Meat,24.36
T04651,P001,Meat Item 1,Meat,30.32
T04651,P005,Canned Goods Item 5,Canned Goods,25.32
T04652,P001,Meat Item 1,Meat,30.32
T04652,P005,Canned Goods Item 5,Canned Goods,25.32
T04653,P130,Frozen Item 130,Frozen,6.23
T04653,P148,Meat Item 148,Meat,10.36
T04653,P051,Dairy Item 51,Dairy,1.54
T04653,P015,Beverages Item 15,Beverages,10.31
T04654,P030,Beverages Item 30,Beverages,43.95
T04654,P001,Meat Item 1,Meat,30.32
T04654,P031,Produce Item 31,Produce,14.86
T04654,P005,Canned Goods Item 5,Canned Goods,25.32
T04655,P021,Meat Item 21,Meat,17.62
T04655,P020,Canned Goods Item 20,Canned Goods,38.46
T04656,P093,Meat Item 93,Meat,24.28
T04656,P017,Frozen Item 17,Frozen,46.06
T04656,P090,Meat Item 90,Meat,45.72
T04656,P114,Bakery Item 114,Bakery,2.56
T04656,P042,Canned Goods Item 42,Canned Goods,14.3
T04656,P041,Beverages Item 41,Beverages,7.3
T04656,P008,Produce Item 8,Produce,14.5
T04656,P131,Meat Item 131,Meat,37.17
T04657,P047,Produce Item 47,Produce,24.66
T04657,P012,Produce Item 12,Produce,10.74
T04657,P023,Beverages Item 23,Beverages,33.24
T04657,P010,Produce Item 10,Produce,24.84
T04657,P045,Produce Item 45,Produce,40.66
T04658,P095,Beverages Item 95,Beverages,49.25
T04658,P031,Produce Item 31,Produce,14.86
T04658,P110,Bakery Item 110,Bakery,46.38
T04658,P079,Snacks Item 79,Snacks,1.73
T04658,P104,Frozen Item 104,Frozen,48.47
T04658,P073,Beverages Item 73,Beverages,22.05
T04658,P040,Canned Goods Item 40,Canned Goods,37.15
T04658,P065,Produce Item 65,Produce,14.11
T04658,P086,Meat Item 86,Meat,3.02
T04658,P097,Bakery Item 97,Bakery,7.77
T04658,P087,Beverages Item 87,Beverages,11.39
T04658,P013,Bakery Item 13,Bakery,33.05
T04658,P030,Beverages Item 30,Beverages,43.95
T04658,P019,Canned Goods Item 19,Canned Goods,40.91
T04658,P044,Snacks Item 44,Snacks,12.48
T04659,P017,Frozen Item 17,Frozen,46.06
T04659,P001,Meat Item 1,Meat,30.32
T04659,P047,Produce Item 47,Produce,24.66
T04659,P005,Canned Goods Item 5,Canned Goods,25.32
T04659,P108,Snacks Item 108,Snacks,49.06
T04659,P066,Snacks Item 66,Snacks,30.16
T04660,P126,Bakery Item 126,Bakery,49.68
T04660,P100,Frozen Item 100,Frozen,45.09
T04660,P062,Produce Item 62,Produce,2.66
T04660,P115,Meat Item 115,Meat,11.17
T04660,P099,Canned Goods Item 99,Canned Goods,16.74
T04660,P061,Produce Item 61,Produce,28.98
T04661,P007,Beverages Item 7,Beverages,36.4
T04661,P051,Dairy Item 51,Dairy,1.54
T04662,P084,Snacks Item 84,Snacks,45.23
T04662,P112,Dairy Item 112,Dairy,5.56
T04662,P092,Beverages Item 92,Beverages,22.82
T04662,P005,Canned Goods Item 5,Canned Goods,25.32
T04662,P115,Meat Item 115,Meat,11.17
T04662,P021,Meat Item 21,Meat,17.62
T04662,P137,Canned Goods Item 137,Canned Goods,16.91
T04662,P057,Beverages Item 57,Beverages,46.1
T04662,P082,Beverages Item 82,Beverages,28.23
T04662,P109,Produce Item 109,Produce,38.64
T04662,P018,Frozen Item 18,Frozen,1.07
T04663,P021,Meat Item 21,Meat,17.62
T04663,P042,Canned Goods Item 42,Canned Goods,14.3
T04663,P076,Bakery Item 76,Bakery,32.21
T04663,P020,Canned Goods Item 20,Canned Goods,38.46
T04664,P021,Meat Item 21,Meat,17.62
T04664,P127,Beverages Item 127,Beverages,19.86
T04664,P020,Canned Goods Item 20,Canned Goods,38.46
T04665,P095,Beverages Item 95,Beverages,49.25
T04665,P074,Snacks Item 74,Snacks,14.36
T04665,P014,Frozen Item 14,Frozen,5.39
T04665,P143,Beverages Item 143,Beverages,24.83
T04665,P052,Dairy Item 52,Dairy,12.3
T04665,P013,Bakery Item 13,Bakery,33.05
T04665,P037,Meat Item 37,Meat,25.98
T04665,P092,Beverages Item 92,Beverages,22.82
T04665,P111,Meat Item 111,Meat,30.39
T04665,P026,Produce Item 26,Produce,38.56
T04666,P031,Produce Item 31,Produce,14.86
T04666,P020,Canned Goods Item 20,Canned Goods,38.46
T04666,P021,Meat Item 21,Meat,17.62
T04666,P011,Meat Item 11,Meat,5.09
T04666,P030,Beverages Item 30,Beverages,43.95
T04667,P014,Frozen Item 14,Frozen,5.39
T04667,P075,Produce Item 75,Produce,29.57
T04667,P121,Canned Goods Item 121,Canned Goods,34.99
T04667,P126,Bakery Item 126,Bakery,49.68
T04667,P052,Dairy Item 52,Dairy,12.3
T04667,P073,Beverages Item 73,Beverages,22.05
T04667,P005,Canned Goods Item 5,Canned Goods,25.32
T04667,P127,Beverages Item 127,Beverages,19.86
T04667,P055,Meat Item 55,Meat,24.36
T04667,P022,Snacks Item 22,Snacks,28.61
T04668,P045,Produce Item 45,Produce,40.66
T04668,P046,Produce Item 46,Produce,9.64
T04668,P001,Meat Item 1,Meat,30.32
T04668,P005,Canned Goods Item 5,Canned Goods,25.32
T04669,P014,Frozen Item 14,Frozen,5.39
T04669,P059,Beverages Item 59,Beverages,42.49
T04669,P110,Bakery Item 110,Bakery,46.38
T04669,P101,Snacks Item 101,Snacks,2.22
T04669,P096,Bakery Item 96,Bakery,15.66
T04669,P047,Produce Item 47,Produce,24.66
T04669,P092,Beverages Item 92,Beverages,22.82
T04669,P020,Canned Goods Item 20,Canned Goods,38.46
T04669,P002,Beverages Item 2,Beverages,37.42
T04669,P141,Snacks Item 141,Snacks,17.37
T04669,P021,Meat Item 21,Meat,17.62
T04669,P123,Canned Goods Item 123,Canned Goods,48.99
T04669,P105,Meat Item 105,Meat,1.99
T04669,P113,Dairy Item 113,Dairy,49.62
T04670,P059,Beverages Item 59,Beverages,42.49
T04670,P006,Snacks Item 6,Snacks,10.67
T04670,P092,Beverages Item 92,Beverages,22.82
T04670,P009,Dairy Item 9,Dairy,4.21
T04670,P133,Beverages Item 133,Beverages,38.82
T04670,P136,Meat Item 136,Meat,27.21
T04670,P089,Dairy Item 89,Dairy,34.62
T04671,P031,Produce Item 31,Produce,14.86
T04671,P110,Bakery Item 110,Bakery,46.38
T04671,P112,Dairy Item 112,Dairy,5.56
T04671,P141,Snacks Item 141,Snacks,17.37
T04671,P104,Frozen Item 104,Frozen,48.47
T04671,P029,Canned Goods Item 29,Canned Goods,17.42
T04671,P030,Beverages Item 30,Beverages,43.95
T04672,P093,Meat Item 93,Meat,24.28
T04672,P035,Snacks Item 35,Snacks,33.4
T04672,P026,Produce Item 26,Produce,38.56
T04672,P069,Canned Goods Item 69,Canned Goods,19.44
T04672,P039,Canned Goods Item 39,Canned Goods,6.7
T04672,P020,Canned Goods Item 20,Canned Goods,38.46
T04672,P111,Meat Item 111,Meat,30.39
T04672,P048,Meat Item 48,Meat,19.84
T04672,P123,Canned Goods Item 123,Canned Goods,48.99
T04672,P051,Dairy Item 51,Dairy,1.54
T04672,P008,Produce Item 8,Produce,14.5
T04672,P066,Snacks Item 66,Snacks,30.16
T04672,P044,Snacks Item 44,Snacks,12.48
T04673,P133,Beverages Item 133,Beverages,38.82
T04673,P030,Beverages Item 30,Beverages,43.95
T04673,P031,Produce Item 31,Produce,14.86
T04673,P146,Bakery Item 146,Bakery,12.45
T04674,P129,Canned Goods Item 129,Canned Goods,19.62
T04674,P050,Snacks Item 50,Snacks,6.7
T04674,P017,Frozen Item 17,Frozen,46.06
T04675,P067,Meat Item 67,Meat,28.89
T04675,P033,Snacks Item 33,Snacks,48.58
T04676,P008,Produce Item 8,Produce,14.5
T04676,P021,Meat Item 21,Meat,17.62
T04676,P148,Meat Item 148,Meat,10.36
T04676,P020,Canned Goods Item 20,Canned Goods,38.46
T04677,P046,Produce Item 46,Produce,9.64
T04677,P045,Produce Item 45,Produce,40.66
T04678,P066,Snacks Item 66,Snacks,30.16
T04678,P057,Beverages Item 57,Beverages,46.1
T04679,P001,Meat Item 1,Meat,30.32
T04679,P010,Produce Item 10,Produce,24.84
T04679,P012,Produce Item 12,Produce,10.74
T04679,P020,Canned Goods Item 20,Canned Goods,38.46
T04680,P021,Meat Item 21,Meat,17.62
T04680,P020,Canned Goods Item 20,Canned Goods,38.46
T04681,P138,Snacks Item 138,Snacks,25.27
T04681,P021,Meat Item 21,Meat,17.62
T04681,P069,Canned Goods Item 69,Canned Goods,19.44
T04681,P020,Canned Goods Item 20,Canned Goods,38.46
T04682,P008,Produce Item 8,Produce,14.5
T04682,P053,Canned Goods Item 53,Canned Goods,15.15
T04683,P142,Canned Goods Item 142,Canned Goods,38.55
T04683,P075,Produce Item 75,Produce,29.57
T04683,P137,Canned Goods Item 137,Canned Goods,16.91
T04683,P080,Canned Goods Item 80,Canned Goods,8.41
T04684,P047,Produce Item 47,Produce,24.66
T04684,P127,Beverages Item 127,Beverages,19.86
T04684,P083,Dairy Item 83,Dairy,39.03
T04684,P046,Produce Item 46,Produce,9.64
T04684,P142,Canned Goods Item 142,Canned Goods,38.55
T04684,P115,Meat Item 115,Meat,11.17
T04684,P103,Meat Item 103,Meat,47.07
T04684,P072,Dairy Item 72,Dairy,22.66
T04684,P013,Bakery Item 13,Bakery,33.05
T04684,P081,Produce Item 81,Produce,37.88
T04684,P045,Produce Item 45,Produce,40.66
T04685,P096,Bakery Item 96,Bakery,15.66
T04685,P055,Meat Item 55,Meat,24.36
T04685,P038,Produce Item 38,Produce,37.78
T04685,P097,Bakery Item 97,Bakery,7.77
T04685,P013,Bakery Item 13,Bakery,33.05
T04686,P070,Bakery Item 70,Bakery,32.14
T04686,P139,Frozen Item 139,Frozen,5.64
T04686,P101,Snacks Item 101,Snacks,2.22
T04686,P007,Beverages Item 7,Beverages,36.4
T04686,P051,Dairy Item 51,Dairy,1.54
T04687,P070,Bakery Item 70,Bakery,32.14
T04687,P121,Canned Goods Item 121,Canned Goods,34.99
T04687,P130,Frozen Item 130,Frozen,6.23
T04687,P048,Meat Item 48,Meat,19.84
T04687,P063,Dairy Item 63,Dairy,15.13
T04687,P128,Bakery Item 128,Bakery,23.29
T04687,P011,Meat Item 11,Meat,5.09
T04687,P030,Beverages Item 30,Beverages,43.95
T04687,P019,Canned Goods Item 19,Canned Goods,40.91
T04688,P030,Beverages Item 30,Beverages,43.95
T04688,P031,Produce Item 31,Produce,14.86
T04689,P046,Produce Item 46,Produce,9.64
T04689,P030,Beverages Item 30,Beverages,43.95
T04689,P031,Produce Item 31,Produce,14.86
T04689,P045,Produce Item 45,Produce,40.66
T04690,P139,Frozen Item 139,Frozen,5.64
T04690,P012,Produce Item 12,Produce,10.74
T04690,P090,Meat Item 90,Meat,45.72
T04690,P010,Produce Item 10,Produce,24.84
T04690,P018,Frozen Item 18,Frozen,1.07
T04691,P049,Snacks Item 49,Snacks,45.35
T04691,P066,Snacks Item 66,Snacks,30.16
T04692,P031,Produce Item 31,Produce,14.86
T04692,P062,Produce Item 62,Produce,2.66
T04692,P140,Snacks Item 140,Snacks,9.44
T04692,P038,Produce Item 38,Produce,37.78
T04692,P030,Beverages Item 30,Beverages,43.95
T04692,P054,Produce Item 54,Produce,8.66
T04693,P026,Produce Item 26,Produce,38.56
T04693,P120,Beverages Item 120,Beverages,5.15
T04694,P060,Dairy Item 60,Dairy,41.19
T04694,P098,Produce Item 98,Produce,4.0
T04694,P134,Bakery Item 134,Bakery,39.32
T04695,P005,Canned Goods Item 5,Canned Goods,25.32
T04695,P129,Canned Goods Item 129,Canned Goods,19.62
T04695,P126,Bakery Item 126,Bakery,49.68
T04696,P078,Bakery Item 78,Bakery,16.31
T04696,P144,Beverages Item 144,Beverages,28.28
T04696,P080,Canned Goods Item 80,Canned Goods,8.41
T04696,P082,Beverages Item 82,Beverages,28.23
T04697,P031,Produce Item 31,Produce,14.86
T04697,P002,Beverages Item 2,Beverages,37.42
T04697,P020,Canned Goods Item 20,Canned Goods,38.46
T04697,P021,Meat Item 21,Meat,17.62
T04697,P030,Beverages Item 30,Beverages,43.95
T04698,P049,Snacks Item 49,Snacks,45.35
T04698,P030,Beverages Item 30,Beverages,43.95
T04698,P031,Produce Item 31,Produce,14.86
T04699,P114,Bakery Item 114,Bakery,2.56
T04699,P060,Dairy Item 60,Dairy,41.19
T04699,P105,Meat Item 105,Meat,1.99
T04699,P066,Snacks Item 66,Snacks,30.16
T04699,P068,Meat Item 68,Meat,48.4
T04700,P010,Produce Item 10,Produce,24.84
T04700,P012,Produce Item 12,Produce,10.74
T04701,P001,Meat Item 1,Meat,30.32
T04701,P005,Canned Goods Item 5,Canned Goods,25.32
T04702,P001,Meat Item 1,Meat,30.32
T04702,P005,Canned Goods Item 5,Canned Goods,25.32
T04703,P095,Beverages Item 95,Beverages,49.25
T04703,P138,Snacks Item 138,Snacks,25.27
T04703,P017,Frozen Item 17,Frozen,46.06
T04703,P026,Produce Item 26,Produce,38.56
T04704,P027,Frozen Item 27,Frozen,24.79
T04704,P037,Meat Item 37,Meat,25.98
T04704,P090,Meat Item 90,Meat,45.72
T04704,P022,Snacks Item 22,Snacks,28.61
T04704,P117,Produce Item 117,Produce,30.4
T04704,P122,Frozen Item 122,Frozen,49.79
T04704,P041,Beverages Item 41,Beverages,7.3
T04705,P075,Produce Item 75,Produce,29.57
T04705,P032,Canned Goods Item 32,Canned Goods,11.38
T04706,P062,Produce Item 62,Produce,2.66
T04706,P072,Dairy Item 72,Dairy,22.66
T04707,P056,Beverages Item 56,Beverages,32.4
T04707,P010,Produce Item 10,Produce,24.84
T04707,P012,Produce Item 12,Produce,10.74
T04708,P029,Canned Goods Item 29,Canned Goods,17.42
T04708,P060,Dairy Item 60,Dairy,41.19
T04708,P072,Dairy Item 72,Dairy,22.66
T04708,P020,Canned Goods Item 20,Canned Goods,38.46
T04709,P030,Beverages Item 30,Beverages,43.95
T04709,P031,Produce Item 31,Produce,14.86
T04709,P088,Frozen Item 88,Frozen,9.18
T04710,P058,Snacks Item 58,Snacks,24.19
T04710,P001,Meat Item 1,Meat,30.32
T04710,P050,Snacks Item 50,Snacks,6.7
T04711,P094,Frozen Item 94,Frozen,33.85
T04711,P043,Meat Item 43,Meat,40.54
T04711,P031,Produce Item 31,Produce,14.86
T04711,P142,Canned Goods Item 142,Canned Goods,38.55
T04711,P030,Beverages Item 30,Beverages,43.95
T04712,P038,Produce Item 38,Produce,37.78
T04712,P082,Beverages Item 82,Beverages,28.23
T04713,P001,Meat Item 1,Meat,30.32
T04713,P005,Canned Goods Item 5,Canned Goods,25.32
T04714,P048,Meat Item 48,Meat,19.84
T04714,P141,Snacks Item 141,Snacks,17.37
T04714,P022,Snacks Item 22,Snacks,28.61
T04715,P030,Beverages Item 30,Beverages,43.95
T04715,P001,Meat Item 1,Meat,30.32
T04715,P031,Produce Item 31,Produce,14.86
T04715,P005,Canned Goods Item 5,Canned Goods,25.32
T04716,P136,Meat Item 136,Meat,27.21
T04716,P030,Beverages Item 30,Beverages,43.95
T04716,P031,Produce Item 31,Produce,14.86
T04716,P118,Canned Goods Item 118,Canned Goods,49.49
T04717,P078,Bakery Item 78,Bakery,16.31
T04717,P101,Snacks Item 101,Snacks,2.22
T04717,P038,Produce Item 38,Produce,37.78
T04717,P106,Snacks Item 106,Snacks,10.42
T04717,P008,Produce Item 8,Produce,14.5
T04717,P082,Beverages Item 82,Beverages,28.23
T04718,P046,Produce Item 46,Produce,9.64
T04718,P061,Produce Item 61,Produce,28.98
T04718,P012,Produce Item 12,Produce,10.74
T04718,P045,Produce Item 45,Produce,40.66
T04719,P046,Produce Item 46,Produce,9.64
T04719,P045,Produce Item 45,Produce,40.66
T04720,P138,Snacks Item 138,Snacks,25.27
T04720,P006,Snacks Item 6,Snacks,10.67
T04720,P042,Canned Goods Item 42,Canned Goods,14.3
T04720,P053,Canned Goods Item 53,Canned Goods,15.15
T04721,P011,Meat Item 11,Meat,5.09
T04721,P006,Snacks Item 6,Snacks,10.67
T04722,P010,Produce Item 10,Produce,24.84
T04722,P073,Beverages Item 73,Beverages,22.05
T04723,P021,Meat Item 21,Meat,17.62
T04723,P001,Meat Item 1,Meat,30.32
T04723,P005,Canned Goods Item 5,Canned Goods,25.32
T04723,P020,Canned Goods Item 20,Canned Goods,38.46
T04724,P084,Snacks Item 84,Snacks,45.23
T04724,P096,Bakery Item 96,Bakery,15.66
T04724,P103,Meat Item 103,Meat,47.07
T04724,P117,Produce Item 117,Produce,30.4
T04724,P074,Snacks Item 74,Snacks,14.36
T04725,P046,Produce Item 46,Produce,9.64
T04725,P037,Meat Item 37,Meat,25.98
T04725,P134,Bakery Item 134,Bakery,39.32
T04725,P045,Produce Item 45,Produce,40.66
T04726,P078,Bakery Item 78,Bakery,16.31
T04726,P094,Frozen Item 94,Frozen,33.85
T04726,P075,Produce Item 75,Produce,29.57
T04726,P031,Produce Item 31,Produce,14.86
T04726,P001,Meat Item 1,Meat,30.32
T04726,P009,Dairy Item 9,Dairy,4.21
T04726,P021,Meat Item 21,Meat,17.62
T04726,P109,Produce Item 109,Produce,38.64
T04726,P138,Snacks Item 138,Snacks,25.27
T04727,P006,Snacks Item 6,Snacks,10.67
T04727,P096,Bakery Item 96,Bakery,15.66
T04727,P148,Meat Item 148,Meat,10.36
T04727,P046,Produce Item 46,Produce,9.64
T04727,P128,Bakery Item 128,Bakery,23.29
T04727,P045,Produce Item 45,Produce,40.66
T04728,P033,Snacks Item 33,Snacks,48.58
T04728,P010,Produce Item 10,Produce,24.84
T04728,P122,Frozen Item 122,Frozen,49.79
T04728,P069,Canned Goods Item 69,Canned Goods,19.44
T04729,P027,Frozen Item 27,Frozen,24.79
T04729,P150,Canned Goods Item 150,Canned Goods,2.13
T04729,P048,Meat Item 48,Meat,19.84
T04729,P036,Frozen Item 36,Frozen,24.46
T04729,P086,Meat Item 86,Meat,3.02
T04729,P057,Beverages Item 57,Beverages,46.1
T04729,P119,Frozen Item 119,Frozen,23.54
T04729,P113,Dairy Item 113,Dairy,49.62
T04729,P082,Beverages Item 82,Beverages,28.23
T04730,P022,Snacks Item 22,Snacks,28.61
T04730,P143,Beverages Item 143,Beverages,24.83
T04731,P021,Meat Item 21,Meat,17.62
T04731,P010,Produce Item 10,Produce,24.84
T04731,P012,Produce Item 12,Produce,10.74
T04731,P020,Canned Goods Item 20,Canned Goods,38.46
T04732,P001,Meat Item 1,Meat,30.32
T04732,P005,Canned Goods Item 5,Canned Goods,25.32
T04733,P031,Produce Item 31,Produce,14.86
T04733,P001,Meat Item 1,Meat,30.32
T04733,P005,Canned Goods Item 5,Canned Goods,25.32
T04733,P046,Produce Item 46,Produce,9.64
T04733,P030,Beverages Item 30,Beverages,43.95
T04733,P045,Produce Item 45,Produce,40.66
T04734,P046,Produce Item 46,Produce,9.64
T04734,P010,Produce Item 10,Produce,24.84
T04734,P012,Produce Item 12,Produce,10.74
T04734,P045,Produce Item 45,Produce,40.66
T04735,P026,Produce Item 26,Produce,38.56
T04735,P033,Snacks Item 33,Snacks,48.58
T04736,P098,Produce Item 98,Produce,4.0
T04736,P021,Meat Item 21,Meat,17.62
T04736,P024,Bakery Item 24,Bakery,27.39
T04736,P020,Canned Goods Item 20,Canned Goods,38.46
T04737,P069,Canned Goods Item 69,Canned Goods,19.44
T04737,P020,Canned Goods Item 20,Canned Goods,38.46
T04737,P114,Bakery Item 114,Bakery,2.56
T04737,P021,Meat Item 21,Meat,17.62
T04737,P087,Beverages Item 87,Beverages,11.39
T04737,P066,Snacks Item 66,Snacks,30.16
T04738,P046,Produce Item 46,Produce,9.64
T04738,P045,Produce Item 45,Produce,40.66
T04739,P049,Snacks Item 49,Snacks,45.35
T04739,P135,Beverages Item 135,Beverages,9.29
T04739,P043,Meat Item 43,Meat,40.54
T04739,P058,Snacks Item 58,Snacks,24.19
T04739,P012,Produce Item 12,Produce,10.74
T04739,P002,Beverages Item 2,Beverages,37.42
T04739,P046,Produce Item 46,Produce,9.64
T04739,P010,Produce Item 10,Produce,24.84
T04739,P036,Frozen Item 36,Frozen,24.46
T04739,P065,Produce Item 65,Produce,14.11
T04739,P026,Produce Item 26,Produce,38.56
T04739,P116,Produce Item 116,Produce,1.08
T04739,P045,Produce Item 45,Produce,40.66
T04740,P046,Produce Item 46,Produce,9.64
T04740,P064,Beverages Item 64,Beverages,41.31
T04740,P045,Produce Item 45,Produce,40.66
T04741,P021,Meat Item 21,Meat,17.62
T04741,P064,Beverages Item 64,Beverages,41.31
T04741,P020,Canned Goods Item 20,Canned Goods,38.46
T04742,P101,Snacks Item 101,Snacks,2.22
T04742,P020,Canned Goods Item 20,Canned Goods,38.46
T04742,P021,Meat Item 21,Meat,17.62
T04742,P086,Meat Item 86,Meat,3.02
T04742,P119,Frozen Item 119,Frozen,23.54
T04743,P073,Beverages Item 73,Beverages,22.05
T04743,P047,Produce Item 47,Produce,24.66
T04743,P005,Canned Goods Item 5,Canned Goods,25.32
T04744,P077,Beverages Item 77,Beverages,17.86
T04744,P004,Frozen Item 4,Frozen,18.99
T04744,P129,Canned Goods Item 129,Canned Goods,19.62
T04744,P056,Beverages Item 56,Beverages,32.4
T04744,P112,Dairy Item 112,Dairy,5.56
T04744,P001,Meat Item 1,Meat,30.32
T04744,P005,Canned Goods Item 5,Canned Goods,25.32
T04744,P046,Produce Item 46,Produce,9.64
T04744,P090,Meat Item 90,Meat,45.72
T04744,P108,Snacks Item 108,Snacks,49.06
T04744,P042,Canned Goods Item 42,Canned Goods,14.3
T04744,P080,Canned Goods Item 80,Canned Goods,8.41
T04744,P133,Beverages Item 133,Beverages,38.82
T04744,P061,Produce Item 61,Produce,28.98
T04744,P113,Dairy Item 113,Dairy,49.62
T04745,P025,Meat Item 25,Meat,35.36
T04745,P016,Snacks Item 16,Snacks,43.61
T04745,P034,Beverages Item 34,Beverages,9.19
T04745,P012,Produce Item 12,Produce,10.74
T04745,P134,Bakery Item 134,Bakery,39.32
T04745,P090,Meat Item 90,Meat,45.72
T04745,P040,Canned Goods Item 40,Canned Goods,37.15
T04745,P022,Snacks Item 22,Snacks,28.61
T04745,P021,Meat Item 21,Meat,17.62
T04745,P109,Produce Item 109,Produce,38.64
T04745,P113,Dairy Item 113,Dairy,49.62
T04746,P053,Canned Goods Item 53,Canned Goods,15.15
T04746,P059,Beverages Item 59,Beverages,42.49
T04746,P041,Beverages Item 41,Beverages,7.3
T04746,P021,Meat Item 21,Meat,17.62
T04747,P021,Meat Item 21,Meat,17.62
T04747,P001,Meat Item 1,Meat,30.32
T04747,P005,Canned Goods Item 5,Canned Goods,25.32
T04747,P020,Canned Goods Item 20,Canned Goods,38.46
T04748,P035,Snacks Item 35,Snacks,33.4
T04748,P004,Frozen Item 4,Frozen,18.99
T04748,P129,Canned Goods Item 129,Canned Goods,19.62
T04748,P143,Beverages Item 143,Beverages,24.83
T04749,P007,Beverages Item 7,Beverages,36.4
T04749,P001,Meat Item 1,Meat,30.32
T04750,P103,Meat Item 103,Meat,47.07
T04750,P073,Beverages Item 73,Beverages,22.05
T04750,P097,Bakery Item 97,Bakery,7.77
T04751,P012,Produce Item 12,Produce,10.74
T04751,P020,Canned Goods Item 20,Canned Goods,38.46
T04751,P009,Dairy Item 9,Dairy,4.21
T04751,P021,Meat Item 21,Meat,17.62
T04751,P010,Produce Item 10,Produce,24.84
T04751,P054,Produce Item 54,Produce,8.66
T04752,P139,Frozen Item 139,Frozen,5.64
T04752,P020,Canned Goods Item 20,Canned Goods,38.46
T04752,P021,Meat Item 21,Meat,17.62
T04752,P040,Canned Goods Item 40,Canned Goods,37.15
T04752,P029,Canned Goods Item 29,Canned Goods,17.42
T04753,P035,Snacks Item 35,Snacks,33.4
T04753,P056,Beverages Item 56,Beverages,32.4
T04753,P147,Produce Item 147,Produce,13.22
T04754,P001,Meat Item 1,Meat,30.32
T04754,P088,Frozen Item 88,Frozen,9.18
T04754,P005,Canned Goods Item 5,Canned Goods,25.32
T04754,P020,Canned Goods Item 20,Canned Goods,38.46
T04755,P001,Meat Item 1,Meat,30.32
T04755,P005,Canned Goods Item 5,Canned Goods,25.32
T04756,P040,Canned Goods Item 40,Canned Goods,37.15
T04756,P050,Snacks Item 50,Snacks,6.7
T04757,P030,Beverages Item 30,Beverages,43.95
T04757,P031,Produce Item 31,Produce,14.86
T04758,P031,Produce Item 31,Produce,14.86
T04758,P030,Beverages Item 30,Beverages,43.95
T04758,P010,Produce Item 10,Produce,24.84
T04758,P012,Produce Item 12,Produce,10.74
T04759,P030,Beverages Item 30,Beverages,43.95
T04759,P031,Produce Item 31,Produce,14.86
T04760,P056,Beverages Item 56,Beverages,32.4
T04760,P024,Bakery Item 24,Bakery,27.39
T04761,P030,Beverages Item 30,Beverages,43.95
T04761,P031,Produce Item 31,Produce,14.86
T04762,P050,Snacks Item 50,Snacks,6.7
T04762,P043,Meat Item 43,Meat,40.54
T04762,P112,Dairy Item 112,Dairy,5.56
T04762,P037,Meat Item 37,Meat,25.98
